date,code,prt_stock,prt_rate_b,prt_cred_b,prt_conv_b
2020/12/31,001756.OF,0.225035629,0.053527498,0.665394003,0.020592124
2021/3/31,001756.OF,0.198504925,0.140730419,0.606546218,0.035359623
2021/6/30,001756.OF,0.170622501,0.202557759,0.449524965,0.073806634
2021/9/30,001756.OF,0.122867346,0.331642102,0.471557251,0.053366809
2021/12/31,001756.OF,0.117068472,0.34123651,0.380560799,0.074673257
2022/3/31,001756.OF,0.135574474,0.389329562,0.364076319,0.060768924
2022/6/30,001756.OF,0.147545128,0.414657722,0.377952662,0.044216323
2022/9/30,001756.OF,0.149501133,0.612279493,0.212743045,0.024010437
2022/12/31,001756.OF,0.152838306,0.592113576,0.246279942,0.001127508
2019/12/31,001765.OF,0.164996185,0.271570301,0.539764309,0
2020/3/31,001765.OF,0.233448181,0.32941288,0.394547768,0
2020/6/30,001765.OF,0.317275887,0.214222641,0.329421005,0
2020/9/30,001765.OF,0.139259529,0.27201164,0.573225543,1.57E-05
2020/12/31,001765.OF,0.138744612,0.276703548,0.52557744,1.55E-05
2021/3/31,001765.OF,0.165058022,0.273654709,0.537480164,0
2021/6/30,001765.OF,0.170284653,0.188114491,0.483630436,0.00019355
2021/9/30,001765.OF,0.112913418,0.234121985,0.640166802,0
2021/12/31,001765.OF,0.1304461,0.18991972,0.621290741,0.037544804
2022/3/31,001765.OF,0.147271919,0.192692223,0.625376077,0.022322326
2022/6/30,001765.OF,0.161463089,0.104876604,0.688560698,0.022390716
2022/9/30,001765.OF,0.185677548,0.130149493,0.638834372,0.033328605
2022/12/31,001765.OF,0.277791233,0.20875906,0.458943729,0.039727783
2019/12/31,001800.OF,0.294134731,0.244430075,0.185396357,0
2020/3/31,001800.OF,0.112519112,0.330310206,0.168286634,0
2020/6/30,001800.OF,0.208371105,0.108921633,0.370793104,0
2020/9/30,001800.OF,0.283244839,0.030931675,0.383786991,0
2020/12/31,001800.OF,0.170704556,0.034238856,0.340843504,0
2021/3/31,001800.OF,0.196835327,0.157077079,4.77E-09,0
2021/6/30,001800.OF,0.242820854,0.144610915,4.77E-09,0
2021/9/30,001800.OF,0,0.82983345,0,0
2021/12/31,001800.OF,0,0.859411087,0,0
2022/3/31,001800.OF,0,0.397539306,0.153554483,0.207380104
2022/6/30,001800.OF,0.049547372,0.795110569,0.078577709,0
2022/9/30,001800.OF,0.109185333,0.502926183,0.054783854,0
2022/12/31,001800.OF,0.046944509,0.463443966,0.026003666,0
2019/12/31,001802.OF,0.094418373,0.055549464,0.741746154,0.079053488
2020/3/31,001802.OF,0.042755084,0.14931623,0.727969065,0.052631087
2020/6/30,001802.OF,0.044302201,0.089816427,0.788298159,0.049914665
2020/9/30,001802.OF,0.07571394,0.094902992,0.757727809,0.042053342
2020/12/31,001802.OF,0.088775826,0.072695241,0.771935773,0.043607206
2021/3/31,001802.OF,0.093105745,0.039465528,0.765266604,0.074188614
2021/6/30,001802.OF,0.090584431,0.040126971,0.796681357,0.0457582
2021/9/30,001802.OF,0.111141119,0.089030587,0.740010064,0.012183714
2021/12/31,001802.OF,0.121200924,0.149073431,0.683452326,0.012883559
2022/3/31,001802.OF,0.146489067,0.068981237,0.734659813,0.034830019
2022/6/30,001802.OF,0.153511772,0.157450829,0.599671207,0.06546433
2022/9/30,001802.OF,0.078715353,0.322234006,0.55218689,0.03659862
2022/12/31,001802.OF,0.129985228,0.16715538,0.526514807,0.159566584
2019/12/31,001806.OF,0.152344589,0.047126842,0.775262103,0.006173678
2020/3/31,001806.OF,0.142649727,0.040554633,0.793887286,0.003156271
2020/6/30,001806.OF,0.144025145,0.041212919,0.796610094,0.001077973
2020/9/30,001806.OF,0.141796074,0.041033483,0.79683228,0.001046973
2020/12/31,001806.OF,0.131554308,0.038669982,0.79477823,0.002204101
2021/3/31,001806.OF,0.126229038,0.041667261,0.806567961,0.00292643
2021/6/30,001806.OF,0.123915463,0.044402197,0.786980621,0.003081446
2021/9/30,001806.OF,0.125792913,0.04861555,0.803752325,0.002917693
2021/12/31,001806.OF,0.119951983,0.072487564,0.771804995,0.003558011
2022/3/31,001806.OF,0.106915798,0.114924688,0.74558508,0.003578214
2022/6/30,001806.OF,0.117940636,0.139599397,0.722321624,0.005100845
2022/9/30,001806.OF,0.091033993,0.262418206,0.63061074,0
2022/12/31,001806.OF,0.129973831,0.191558189,0.631731819,0.000371109
2019/12/31,001817.OF,0.157522364,0.03908432,0.744973872,0.006111791
2020/3/31,001817.OF,0.138876171,0.039314997,0.799372083,0.003058449
2020/6/30,001817.OF,0.143396378,0.040459006,0.793474102,0.000983503
2020/9/30,001817.OF,0.14516758,0.040593335,0.793378895,0.000954146
2020/12/31,001817.OF,0.135451794,0.037856336,0.740827703,0.002111402
2021/3/31,001817.OF,0.127979727,0.04231132,0.807773431,0.00228883
2021/6/30,001817.OF,0.127499704,0.042462036,0.785241435,0.002478796
2021/9/30,001817.OF,0.131372376,0.049832835,0.797919253,0.002350452
2021/12/31,001817.OF,0.118497009,0.074993638,0.761978708,0.002130895
2022/3/31,001817.OF,0.10769845,0.108170959,0.765894782,0.002121622
2022/6/30,001817.OF,0.114773397,0.112809077,0.752444836,0.003286814
2022/9/30,001817.OF,0.090619974,0.308020744,0.596467934,0
2022/12/31,001817.OF,0.129218245,0.223645763,0.620579129,0.000367393
2019/12/31,001835.OF,0.149561625,0.042423592,0.784672272,0.006320961
2020/3/31,001835.OF,0.137818413,0.040885961,0.799926183,0.003307882
2020/6/30,001835.OF,0.148308582,0.042044518,0.790969095,0.001144941
2020/9/30,001835.OF,0.142361717,0.040653984,0.797827977,0.001063709
2020/12/31,001835.OF,0.137681217,0.038321011,0.792348851,0.002291258
2021/3/31,001835.OF,0.126698885,0.041492312,0.788054461,0.002265818
2021/6/30,001835.OF,0.138888979,0.046744848,0.791714033,0.002683622
2021/9/30,001835.OF,0.122072887,0.05743403,0.803981459,0.002214425
2021/12/31,001835.OF,0.114764061,0.080618198,0.753385129,0.002814453
2022/3/31,001835.OF,0.106632948,0.114011288,0.741198473,0.003008852
2022/6/30,001835.OF,0.111093216,0.12675067,0.74429097,0.003995133
2022/9/30,001835.OF,0.112149258,0.188235533,0.686546877,0
2022/12/31,001835.OF,0.141277657,0.161523132,0.64189938,0.00034618
2019/12/31,001850.OF,0.269589424,0.110308132,0.439284573,0
2020/3/31,001850.OF,0.26716919,0.104134216,0.174158225,0.051507096
2020/6/30,001850.OF,0.308890743,0.047173886,0.123258061,0.032950029
2020/9/30,001850.OF,0.259718189,0.06235813,0.484170541,0.021054566
2020/12/31,001850.OF,0.212999001,0.047367909,0.599520885,0.016860443
2021/3/31,001850.OF,0.232405644,0.059244837,0.683703904,0.006141378
2021/6/30,001850.OF,0.223856888,0.043560867,0.674601427,0.005422376
2021/9/30,001850.OF,0.176188583,0.051304326,0.746962871,0.004664703
2021/12/31,001850.OF,0.194814377,0.053952761,0.731538997,0.005794024
2022/3/31,001850.OF,0.204327831,0.075990324,0.7121165,0.004522112
2022/6/30,001850.OF,0.187221603,0.052187858,0.705099213,0.003729394
2022/9/30,001850.OF,0.167047138,0.059093194,0.733216027,0.000694472
2022/12/31,001850.OF,0.167167625,0.059221964,0.582229789,0.000798384
2019/12/31,001862.OF,0.165914593,0.301836224,0.271996326,0.224610825
2020/3/31,001862.OF,0.179890976,0.267565002,0.362106285,0.159125404
2020/6/30,001862.OF,0.145649872,0.204800847,0.356661003,0.272653446
2020/9/30,001862.OF,0.145579462,0.295180035,0.19017767,0.305157204
2020/12/31,001862.OF,0.151210756,0.314756675,0.189411569,0.314210129
2021/3/31,001862.OF,0.150434904,0.298535862,0.165337353,0.336555634
2021/6/30,001862.OF,0.151829557,0.309952774,0.176887245,0.330667839
2021/9/30,001862.OF,0.166870689,0.259178256,0.228714486,0.27524065
2021/12/31,001862.OF,0.162418156,0.279956427,0.381487103,0.1508739
2022/3/31,001862.OF,0.158065977,0.234105424,0.405409786,0.188413639
2022/6/30,001862.OF,0.163392658,0.270517537,0.242840941,0.284795437
2022/9/30,001862.OF,0.149298439,0.290942192,0.242802773,0.296195297
2022/12/31,001862.OF,0.152947111,0.217251988,0.156047001,0.432869148
2019/12/31,001901.OF,0.466699143,0.205186653,0.272710342,0
2020/3/31,001901.OF,0.42467247,0.141329451,0.351162005,0
2020/6/30,001901.OF,0.412619286,0.157133689,0.405086236,0
2020/9/30,001901.OF,0.318243828,0.185773149,0.475414138,0
2020/12/31,001901.OF,0.364292641,0.19312911,0.398142061,0
2021/3/31,001901.OF,0.170407295,0.106748401,0.496105565,0
2021/6/30,001901.OF,0.446054268,0.167540546,0.341104207,0
2021/9/30,001901.OF,0.149558296,0.34905798,0.212850857,0
2021/12/31,001901.OF,0.368236923,0.269744765,0.249807924,0
2022/3/31,001901.OF,0.123484106,0.343326958,0.234285919,0
2022/6/30,001901.OF,0.405252037,0.306948686,0.189656692,0
2022/9/30,001901.OF,0.377689552,0.290180262,0.20891863,0
2022/12/31,001901.OF,0.256714726,0.08322562,0.059884817,0
2019/12/31,001903.OF,0.197593956,0.409367065,0,0
2020/3/31,001903.OF,0.232809067,0.115370598,0.566746876,0.020029895
2020/6/30,001903.OF,0.282669239,0.102783165,0.404712076,0.040263662
2020/9/30,001903.OF,0.254396591,0.061373107,0.505356157,0.044262595
2020/12/31,001903.OF,0.236784153,0.095151541,0.587151899,0.020040004
2021/3/31,001903.OF,0.255763302,0.062690786,0.584302,0.031317914
2021/6/30,001903.OF,0.232319145,0.131392613,0.547230794,0.016835806
2021/9/30,001903.OF,0.192444363,0.170775161,0.576409351,0.019938215
2021/12/31,001903.OF,0.210012913,0.132643948,0.611002622,0.006812949
2022/3/31,001903.OF,0.200051384,0.156502895,0.573769155,0.041057982
2022/6/30,001903.OF,0.263142071,0.138308401,0.5482248,0.014498904
2022/9/30,001903.OF,0.288261185,0.179879284,0.406896319,0.04440146
2022/12/31,001903.OF,0.318394203,0.45615757,0,0.057638445
2019/12/31,001905.OF,0.202559776,0.473502579,0,0
2020/3/31,001905.OF,0.12089057,0.71149765,0,0
2020/6/30,001905.OF,0.205470791,0.569139671,0,0
2020/9/30,001905.OF,0.28313055,0.54790432,0.09253933,0
2020/12/31,001905.OF,0.179264507,0.410026054,0.102967224,0
2021/3/31,001905.OF,0.204845848,0,0,0
2021/6/30,001905.OF,0.201382923,0,0,0
2021/9/30,001905.OF,0.09015048,0.054500828,0,0.000114535
2021/12/31,001905.OF,0.14603262,0.198731003,0,0
2022/3/31,001905.OF,0.036213472,0.444426608,0.059588847,0.091379824
2022/6/30,001905.OF,0.08504818,0.725114021,3.81E-08,0
2022/9/30,001905.OF,0.000804073,0.441670055,0.000000007,0.000314953
2022/12/31,001905.OF,0.24773304,0.177689147,2.38E-08,0.413157044
2019/12/31,001922.OF,0.312509193,0.149704666,0.258965139,0.000195818
2020/3/31,001922.OF,0.391076737,0.087896109,0.167945819,0.000882697
2020/6/30,001922.OF,0.3183391,0.060262456,0.114507844,0.000538176
2020/9/30,001922.OF,0.179638844,0.052393835,0.607793908,0.00019266
2020/12/31,001922.OF,0.161985455,0.047626259,0.731008011,2.88E-05
2021/3/31,001922.OF,0.174468937,0.052013055,0.732635809,0.001972612
2021/6/30,001922.OF,0.214928265,0.045622258,0.705612514,0.002095459
2021/9/30,001922.OF,0.178612671,0.051016545,0.704106113,0.002029441
2021/12/31,001922.OF,0.20206686,0.049018121,0.724195222,0.003356939
2022/3/31,001922.OF,0.209462395,0.076481252,0.627485414,0.004655694
2022/6/30,001922.OF,0.232445297,0.05644433,0.645714877,0.00924956
2022/9/30,001922.OF,0.160759621,0.067089739,0.722886018,0.000601102
2022/12/31,001922.OF,0.187766399,0.073794231,0.071535078,0.001092609
2019/12/31,001939.OF,0.190808525,0.049464092,0.709742824,0.014627389
2020/3/31,001939.OF,0.179134903,0.05406641,0.722000368,0.010445673
2020/6/30,001939.OF,0.22170433,0.0926371,0.617193658,0.029161398
2020/9/30,001939.OF,0.200513306,0.044856368,0.621849765,0.046934919
2020/12/31,001939.OF,0.156521606,0.052084293,0.739961345,0.012831223
2021/3/31,001939.OF,0.151727676,0.100844591,0.648760896,0.022785413
2021/6/30,001939.OF,0.164315262,0.141239836,0.615030196,0.014505496
2021/9/30,001939.OF,0.171463299,0.109724979,0.671108953,0.019762534
2021/12/31,001939.OF,0.161754017,0.064975615,0.665812722,0.001054467
2022/3/31,001939.OF,0.14444623,0.044038758,0.713045235,0.032283912
2022/6/30,001939.OF,0.22523468,0.083612986,0.60634667,0.013364547
2022/9/30,001939.OF,0.146052408,0.121037159,0.621005573,0.040070686
2022/12/31,001939.OF,0.157537022,0,0,0
2019/12/31,001945.OF,0.011708311,0.154850311,0.52860939,0.190292053
2020/3/31,001945.OF,0.015455035,0.137064657,0.629295912,0.187467403
2020/6/30,001945.OF,0.020095317,0.128278568,0.567743275,0.254030037
2020/9/30,001945.OF,0.015829583,0.294681354,0.353473573,0.233655758
2020/12/31,001945.OF,0.030938251,0.354259043,0.334342947,0.253141937
2021/3/31,001945.OF,0.035456905,0.420195879,0.229543807,0.261138687
2021/6/30,001945.OF,0.021754053,0.252192941,0.447126689,0.231816387
2021/9/30,001945.OF,0.009930639,0.276840177,0.527157645,0.157414379
2021/12/31,001945.OF,0.006752383,0.283589082,0.569776988,0.118447514
2022/3/31,001945.OF,0.024232326,0.26917208,0.567288377,0.134876976
2022/6/30,001945.OF,0.029649181,0.3123596,0.433205643,0.191137409
2022/9/30,001945.OF,0.027644138,0.304338665,0.424081078,0.229899502
2022/12/31,001945.OF,0.028400719,0.192188149,0.388964882,0.345048828
2019/12/31,002000.OF,0,0.093177958,0.567341211,0.010846798
2020/3/31,002000.OF,0,0,0.459388411,0.010840127
2020/6/30,002000.OF,0.290627918,0.22349865,0.43911641,0.004585715
2020/9/30,002000.OF,0.286882515,0.214849819,0.460341415,0.004576146
2020/12/31,002000.OF,0.293387127,0.196701469,0.401649406,0.00257766
2021/3/31,002000.OF,0.256841717,0.097182446,0.602270786,0.000975083
2021/6/30,002000.OF,0.30075304,0.08472249,0.568180144,0.001917312
2021/9/30,002000.OF,0.273203602,0.217843876,0.492365949,0.001718352
2021/12/31,002000.OF,0.287043247,0.199450111,0.481676258,0.002846943
2022/3/31,002000.OF,0.232350864,0.203242722,0.543007376,0.002016504
2022/6/30,002000.OF,0.217334461,0.199101582,0.49847621,0.003365736
2022/9/30,002000.OF,0.282286186,0.137256661,0.110876617,0
2022/12/31,002000.OF,0.288632088,0.181002712,0.072213345,0
2019/12/31,002005.OF,0,0.28123826,0.441744299,0
2020/3/31,002005.OF,0,0.179292183,0.407913818,0
2020/6/30,002005.OF,0.301758995,0.224906521,0.292813188,0.000440234
2020/9/30,002005.OF,0.230396309,0.125573425,0.628401871,0
2020/12/31,002005.OF,0.254966774,0.209691512,0.497777894,0
2021/3/31,002005.OF,0.266211357,0.097796898,0.602896004,0
2021/6/30,002005.OF,0.292988758,0.091695213,0.587759264,0.000234854
2021/9/30,002005.OF,0.260668411,0.197296162,0.521609759,0.00036593
2021/12/31,002005.OF,0.260563068,0.188962154,0.518551305,0.001159636
2022/3/31,002005.OF,0.248941422,0.189243965,0.534862984,0.000944321
2022/6/30,002005.OF,0.223950996,0.132257099,0.497461515,0.001778006
2022/9/30,002005.OF,0.269640026,0.175663872,0.140582256,0
2022/12/31,002005.OF,0.261290073,0.290220585,0.061316357,0
2019/12/31,002006.OF,0.212157211,0.127896166,0.494135933,0.150817251
2020/3/31,002006.OF,0.205417309,0.119713745,0.510439959,0.14000041
2020/6/30,002006.OF,0.169321346,0.094341764,0.510376577,0.099429226
2020/9/30,002006.OF,0.14425621,0.087541656,0.678182848,0.032318251
2020/12/31,002006.OF,0.206189823,0.17893548,0.583349936,0.017282455
2021/3/31,002006.OF,0.19449213,0.189772329,0.549039674,0.020924478
2021/6/30,002006.OF,0.213874397,0.182261579,0.561773549,0.015228864
2021/9/30,002006.OF,0.21289938,0.155766835,0.555888929,0.058932004
2021/12/31,002006.OF,0.221701737,0.126418333,0.520513163,0.068957481
2022/3/31,002006.OF,0.252964249,0.175919986,0.467216325,0.095299511
2022/6/30,002006.OF,0.234570904,0.186890888,0.413612289,0.112104244
2022/9/30,002006.OF,0.250533047,0.22495935,0.366112008,0.125107842
2022/12/31,002006.OF,0.288028374,0.1679913,0.388386588,0.139673824
2019/12/31,002009.OF,0.113362064,0.204865131,0.650316854,0.009154639
2020/3/31,002009.OF,0.094458551,0.318017445,0.549076837,0.007789218
2020/6/30,002009.OF,0.099924812,0.143154357,0.66502914,0.034827597
2020/9/30,002009.OF,0.098330469,0.064053549,0.745622155,0.042015963
2020/12/31,002009.OF,0.088252506,0.112740212,0.727912788,0.038719711
2021/3/31,002009.OF,0.072523203,0.200268932,0.654561932,0.031783593
2021/6/30,002009.OF,0.07842557,0.148912935,0.688765562,0.023023942
2021/9/30,002009.OF,0.089910698,0.191181889,0.680391922,0.010746517
2021/12/31,002009.OF,0.101591473,0.215498314,0.624625361,0.005677793
2022/3/31,002009.OF,0.087324409,0.236928425,0.659813656,0.005941864
2022/6/30,002009.OF,0.104714956,0.236829109,0.637991214,0.011188512
2022/9/30,002009.OF,0.082040329,0.231242021,0.616932968,0.0319084
2022/12/31,002009.OF,0.09758234,0.164825541,0.688566073,0.041920657
2019/12/31,002015.OF,0.178844338,0.086365929,0.550203152,0.166867199
2020/3/31,002015.OF,0.073633609,0.216486263,0.654766197,0.028647823
2020/6/30,002015.OF,0.239295025,0.047716508,0.636789606,0.029578969
2020/9/30,002015.OF,0.131031704,0.163039954,0.630623295,0.051816335
2020/12/31,002015.OF,0.167601242,0.059218006,0.64899559,0.087293301
2021/3/31,002015.OF,0.155546036,0.102931585,0.623130655,0.040516205
2021/6/30,002015.OF,0.094005947,0.107571864,0.697918744,0.082464638
2021/9/30,002015.OF,0.101957054,0.099775648,0.653229103,0.108475046
2021/12/31,002015.OF,0.079824629,0.261595726,0.425043373,0.195025253
2022/3/31,002015.OF,0.018310697,0.412466197,0.36486979,0.08863081
2022/6/30,002015.OF,0.105153971,0.37216784,0.440527163,0.062611547
2022/9/30,002015.OF,0.105062332,0.382159567,0.447595315,0.042203889
2022/12/31,002015.OF,0.072844706,0.050547652,0.643128572,0.192043457
2019/12/31,002018.OF,0.126139116,0.182336121,0.657667256,0.000715923
2020/3/31,002018.OF,0.102462044,0.212862396,0.64341867,0.000547547
2020/6/30,002018.OF,0.12710845,0.212485071,0.580292181,0
2020/9/30,002018.OF,0.155710058,0.280524408,0.529441108,0
2020/12/31,002018.OF,0.141116238,0.316249349,0.511207927,0
2021/3/31,002018.OF,0.121393423,0.335331313,0.505326347,0.000627283
2021/6/30,002018.OF,0.191116161,0.40836568,0.343404774,0.002691674
2021/9/30,002018.OF,0.1893256,0.417883446,0.349859627,0.002787704
2021/12/31,002018.OF,0.172168541,0.433027419,0.368523565,0.003384395
2022/3/31,002018.OF,0.156309519,0.479657508,0.338037881,0.002646331
2022/6/30,002018.OF,0.167078419,0.400489693,0.398169963,0.001634076
2022/9/30,002018.OF,0.131987619,0.327303658,0.432284436,0.003041225
2022/12/31,002018.OF,0,0.842212524,0,0
2019/12/31,002025.OF,0.169859314,0.105745325,0.706115602,0.003893391
2020/3/31,002025.OF,0.191350288,0.151422701,0.629623382,0.004543899
2020/6/30,002025.OF,0.144088125,0.230227213,0.607528482,0.003014111
2020/9/30,002025.OF,0.159678869,0.199462051,0.516185061,0.002195676
2020/12/31,002025.OF,0.201892891,0.109466398,0.601482941,0.003027102
2021/3/31,002025.OF,0.190045719,0.094529982,0.67590322,0.004165874
2021/6/30,002025.OF,0.205854206,0.11357502,0.642725547,0.00467569
2021/9/30,002025.OF,0.201060429,0.136015105,0.632333098,0.003066592
2021/12/31,002025.OF,0.19638155,0.176586757,0.594748804,0.001683772
2022/3/31,002025.OF,0.212215233,0.205621114,0.561834695,0.002387484
2022/6/30,002025.OF,0.246460056,0.197942313,0.54194181,0.000284029
2022/9/30,002025.OF,0.219765244,0.173491161,0.589282457,6.47E-05
2022/12/31,002025.OF,0.279860554,0.167479671,0.541029854,0.000141292
2019/12/31,002027.OF,0.081291924,0.04938673,0.837215748,0
2020/3/31,002027.OF,0.059868717,0.142383375,0.75005306,0.016061871
2020/6/30,002027.OF,0.076209788,0.090734816,0.781434251,0.015814103
2020/9/30,002027.OF,0.097584162,0.042960167,0.830425604,0.003361589
2020/12/31,002027.OF,0.114570398,0.040202465,0.809835757,0.002073289
2021/3/31,002027.OF,0.104909363,0.200171566,0.645235596,0.027259541
2021/6/30,002027.OF,0.13140605,0.20371521,0.604575925,0.0421207
2021/9/30,002027.OF,0.146173115,0.052097955,0.563690319,0.044289699
2021/12/31,002027.OF,0.157459393,0.122286406,0.611343675,0.057009645
2022/3/31,002027.OF,0.166660729,0.122386103,0.635331745,0.047482653
2022/6/30,002027.OF,0.152474709,0.03349483,0.756655192,0.042736177
2022/9/30,002027.OF,0.166056538,0.1027882,0.681480932,0.04271451
2022/12/31,002027.OF,0.166162624,0.195107694,0.593936653,0.037009501
2019/12/31,002049.OF,0.159719648,0.107768391,0.422791681,0.034647105
2020/3/31,002049.OF,0.153683386,0.2382195,0.486661983,0.057900271
2020/6/30,002049.OF,0.163223839,0.099521117,0.460461371,0.033754427
2020/9/30,002049.OF,0.161601524,0.2386456,0.489558035,0.022404504
2020/12/31,002049.OF,0.222982616,0.160099177,0.39749989,0
2021/3/31,002049.OF,0.254157467,0.096661944,0.310905385,0
2021/6/30,002049.OF,0.221088696,0.082094283,0.314442541,0.000200313
2021/9/30,002049.OF,0.18074152,0.220158405,0.17996645,0
2021/12/31,002049.OF,0.209337578,0.179184446,0.172785042,1.65E-05
2022/3/31,002049.OF,0.290857887,0.243446732,0.143746681,0
2022/6/30,002049.OF,0.351900978,0.52051609,0.009752808,0
2022/9/30,002049.OF,0.12700592,0.488399868,0.059975109,0
2022/12/31,002049.OF,0.00418847,0.135857713,0.02160372,0
2019/12/31,002054.OF,0.184023743,0.05301054,0.709312753,0.00533227
2020/3/31,002054.OF,0.223682556,0.064022837,0.673941534,0.001154206
2020/6/30,002054.OF,0.163867722,0.090136483,0.57920823,0.00071144
2020/9/30,002054.OF,0.162670898,0.065195677,0.494605045,0.000574606
2020/12/31,002054.OF,0.196749172,0.077958031,0.593639958,0.001862019
2021/3/31,002054.OF,0.179950028,0.082847699,0.625387787,0.002525317
2021/6/30,002054.OF,0.192370968,0.086128044,0.682393585,0.002987388
2021/9/30,002054.OF,0.170461521,0.103402901,0.665451591,0.002212632
2021/12/31,002054.OF,0.158368359,0.169344437,0.533508015,0.002057063
2022/3/31,002054.OF,0.180129223,0.113063412,0.563590442,0.002552003
2022/6/30,002054.OF,0.21833786,0.141503058,0.581538641,0.004250782
2022/9/30,002054.OF,0.197727833,0.155637169,0.531579988,0.004216483
2022/12/31,002054.OF,0.139446192,0.126576853,0.497181844,0.004604493
2019/12/31,002057.OF,0.194776058,0.045839973,0.723888027,0.008396543
2020/3/31,002057.OF,0.191042957,0.047037282,0.736642908,0.003289949
2020/6/30,002057.OF,0.133350353,0.099990921,0.683939025,0.003016847
2020/9/30,002057.OF,0.153318377,0.07758687,0.538056185,0.00201823
2020/12/31,002057.OF,0.193637085,0.062764664,0.558088799,0.003862038
2021/3/31,002057.OF,0.190031757,0.057147031,0.703007507,0.004950137
2021/6/30,002057.OF,0.173883781,0.057592779,0.673572458,0.005010605
2021/9/30,002057.OF,0.166326122,0.103911127,0.704025119,0.003126986
2021/12/31,002057.OF,0.145272713,0.151511952,0.551590485,0.002478541
2022/3/31,002057.OF,0.163543167,0.101002283,0.606733841,0.002965322
2022/6/30,002057.OF,0.210669823,0.188568039,0.572524068,0.005036662
2022/9/30,002057.OF,0.167319069,0.193116671,0.510917233,0.004301057
2022/12/31,002057.OF,0.137608614,0.202282047,0.53202834,0.005024482
2019/12/31,002065.OF,0.061637483,0.050563574,0.5793892,0.280856323
2020/3/31,002065.OF,0.019485143,0.456835785,0.16644187,0.076939325
2020/6/30,002065.OF,0.015208403,0.060788488,0.624678125,0.259752197
2020/9/30,002065.OF,0,0.04952792,0.663871223,0.253064861
2020/12/31,002065.OF,0,0.053580719,0.645837272,0.275584068
2021/3/31,002065.OF,0,0.064487381,0.694668293,0.213378735
2021/6/30,002065.OF,0.041929464,0.324757042,0.503345633,0.09330472
2021/9/30,002065.OF,0.032452962,0.497618866,0.348622656,0.102204676
2021/12/31,002065.OF,0.028781054,0.727552567,0.215097649,0.002314766
2022/3/31,002065.OF,0.154159927,0.049773022,0.695973116,0.034018342
2022/6/30,002065.OF,0.168937836,0.082548058,0.555687683,0.162780418
2022/9/30,002065.OF,0.158666105,0.158045702,0.631038098,0.034918275
2022/12/31,002065.OF,0.136493168,0.357854717,0.472743468,0.030146825
2019/12/31,002087.OF,0.237626171,0.091994882,0.56244418,0.001168391
2020/3/31,002087.OF,0.193368759,0.297341766,0.484162983,0.001358944
2020/6/30,002087.OF,0.248076191,0.182527456,0.386077976,0.000399237
2020/9/30,002087.OF,0.218048134,0.143656976,0.50959781,0.000147848
2020/12/31,002087.OF,0.201911926,0.185208082,0.52126724,0.000680822
2021/3/31,002087.OF,0.179874191,0.228110628,0.470761321,0.00158078
2021/6/30,002087.OF,0.150615521,0.385724411,0.355164874,0.002097318
2021/9/30,002087.OF,0.144694843,0.364910622,0.450279206,0.002136757
2021/12/31,002087.OF,0.163462219,0.351948166,0.358934085,0.002543652
2022/3/31,002087.OF,0.146949272,0.276308136,0.450015549,0.005338455
2022/6/30,002087.OF,0.164485855,0.363798413,0.427795388,0.006108759
2022/9/30,002087.OF,0.152821207,0.412690754,0.392845488,0.006099576
2022/12/31,002087.OF,0.161646805,0.539072228,0.272987604,0.012164869
2019/12/31,002111.OF,0.300158997,0.049884238,0.621242929,0
2020/3/31,002111.OF,0.385402222,0.060412149,0.529565496,0
2020/6/30,002111.OF,0.264782715,0.566154882,0.051170862,0
2020/9/30,002111.OF,0.208612461,0.506609284,0.071760242,0.00021877
2020/12/31,002111.OF,0.184005661,0.527434254,0.204598658,0.000101182
2021/3/31,002111.OF,0.185842934,0.510090719,0.255326609,0
2021/6/30,002111.OF,0.168387146,0.584499103,0.213081965,6.53E-05
2021/9/30,002111.OF,0.129210463,0.453463965,0.336222696,0
2021/12/31,002111.OF,0.140013371,0.442348471,0.393510294,0
2022/3/31,002111.OF,0.199836121,0.205389011,0.556121638,0.000183763
2022/6/30,002111.OF,0.247869587,0.072945788,0.661789701,0
2022/9/30,002111.OF,0.26369957,0.206271296,0.497959147,0.000820064
2022/12/31,002111.OF,0.323281746,0.161350303,0.437809396,0
2019/12/31,002116.OF,0.164612408,0.202886353,0.578020248,0.017914734
2020/3/31,002116.OF,0.173324471,0.247683716,0.445039755,0.011738886
2020/6/30,002116.OF,0.12247572,0.343231621,0.506180729,0.011315113
2020/9/30,002116.OF,0.171568012,0.292931881,0.512823349,0.008770298
2020/12/31,002116.OF,0.152439022,0.261309834,0.517064249,0.007366884
2021/3/31,002116.OF,0.118741961,0.236715781,0.624580106,0.003313259
2021/6/30,002116.OF,0.11525363,0.05865193,0.79612278,0.004493327
2021/9/30,002116.OF,0.084123831,0.056143243,0.82362705,0.004263138
2021/12/31,002116.OF,0.024081748,0.043445499,0.906420513,0.003451859
2022/3/31,002116.OF,0.01192521,0.085127553,0.869219021,0.003104522
2022/6/30,002116.OF,0.000799482,0.131698009,0.784677218,0.00166562
2022/9/30,002116.OF,0.006851318,0.32069561,0.644260228,0.001592319
2022/12/31,002116.OF,0.004394485,0.302778645,0.637892735,0.007178733
2019/12/31,002120.OF,0.086395226,0.160305061,0.737439199,0.000117526
2020/3/31,002120.OF,0.089206982,0.225989933,0.644929409,0
