date,000906.SH,H11006.CSI,H11073.CSI,000832.CSI,CBA05821.CS,CBA05831.CS,CBA05841.CS,CBA05851.CS,CBA05861.CS,CBA02711.CS,CBA02721.CS,CBA02731.CS,CBA02741.CS,CBA02751.CS,CBA02761.CS,000300.SH,000905.SH,000852.SH,CBA05801.CS,CBA02701.CS
2020/7/27,0.439940018,0.065854784,0.068585069,-0.337248785,0.023506255,-0.010236553,-0.021688531,-0.078199974,0.050874425,0.030717515,0.069905363,0.085222998,0.089946061,0.076046619,0.101933791,0.50735635,0.234755565,0.027920442,-0.020554603,0.060683609
2020/7/28,0.900837708,-0.102917349,0.028613521,0.682451343,-0.002844825,-0.113501265,-0.151678172,-0.320299914,-0.551892869,0.010660919,0.01389561,0.017504265,0.02885974,0.01883441,0.012326789,0.879055748,0.96731485,1.05228608,-0.183650876,0.014077767
2020/7/29,2.488130729,-0.1062219,-0.006549558,1.237719107,-0.029624132,-0.063035752,-0.086497028,-0.210600043,-0.129640809,0.008921775,-0.054061009,-0.050334868,-0.008664946,-0.010617402,-0.015540557,2.424346648,2.682649713,2.954122087,-0.107907254,-0.029917734
2020/7/30,-0.439008882,-0.080667818,-0.06163706,0.114117204,-0.019920245,-0.01980002,-0.041741069,-0.057514111,-0.033885452,0.012164971,-0.009303523,-0.021597368,-0.02509243,-0.040120009,-0.012005606,-0.48850953,-0.288429062,-0.163633499,-0.035707373,-0.005460684
2020/7/31,0.888023361,-0.06057555,-0.003529091,0.563151973,-0.027163757,-0.128014098,-0.109062003,-0.297068024,-0.475749494,0.008456522,-0.020015255,-0.054257443,-0.035338247,-0.031517621,-0.042560696,0.835359578,1.047904026,1.313816792,-0.174752004,-0.017346648
2020/8/3,1.82535936,-0.044062842,-0.023191991,1.330222924,-0.009655347,0.017395187,-0.02563128,0.055378726,-0.07136981,0.027741998,0.006168097,-0.014745836,0.007670443,-0.007819235,-0.070732318,1.624363143,2.433844095,3.245063566,0.010481789,0.009156764
2020/8/4,-0.085410369,0.00822662,0.027343761,-0.037402787,0.008727791,0.018698057,0.055597344,0.097143967,0.045558581,0.006658549,0.008440033,-0.000353548,-0.027964006,-0.069325949,-0.080602836,0.094137653,-0.6246676,-0.639491632,0.048187082,0.003212605
2020/8/5,0.299258562,-0.034197161,0.001568475,0.626858135,-0.008665136,-0.07305716,-0.013891613,-0.043852082,-0.294740494,0.010942452,0.013524552,0.017424938,0.001620174,0.029796227,0.019871576,0.027356659,1.121803311,1.378613026,-0.05285985,0.013224801
2020/8/6,-0.234463999,-0.153706978,0.02414294,0.103790079,-0.009408677,-0.020252401,-0.054698528,-0.1214852,-0.5307276,0.008451975,0.021203631,0.037318219,0.025112291,0.062382938,0.057401336,-0.300279945,-0.037511578,0.07508628,-0.085837272,0.020717899
2020/8/7,-1.164242577,-0.150729962,0.034441587,-0.913096038,-0.01875722,-0.027087875,-0.055604586,-0.002820301,-0.39696171,0.009956279,0.012438268,0.028167521,-0.000285837,-0.033427234,-0.029086694,-1.151390195,-1.202596351,-1.250605781,-0.044251709,0.012845648
2020/8/10,0.406178332,0.062916262,0.027431817,0.097697778,0.021423154,0.069639455,0.065921081,0.312282096,0.625919961,0.026798246,0.036336856,0.056167783,0.04625803,0.035293316,0.037093641,0.359893067,0.544386923,0.259552994,0.165866587,0.036926495
2020/8/11,-1.147652205,0.115273955,0.023674441,-0.75578969,0.016156779,0.010094257,0.035508522,-0.018365132,0.263277698,0.00937398,0.028377857,0.045393196,0.060759995,0.078880795,0.093424142,-0.911898163,-1.850452492,-1.976077279,0.021858134,0.027336919
2020/8/12,-0.820958728,-0.005596423,0.020143692,-0.610978791,-0.011512166,-0.066496625,-0.014770505,-0.020701964,-0.142229511,0.009199526,0.017021884,0.02697149,0.037119136,0.039008708,0.037581388,-0.729190031,-1.097545479,-1.678673597,-0.035699837,0.017381743
2020/8/13,-0.100640941,0.00031093,0.048558897,0.455290678,-0.012751502,0.006119384,0.034975651,0.037223376,0.137214168,0.012843439,0.025987723,0.0371955,0.03063571,0.03078434,0.039710909,-0.256732195,0.371558121,0.304196561,0.024089434,0.023848954
2020/8/14,1.385642393,0.084624465,0.013923153,0.398194764,0.019005875,0.059823713,0.05399193,0.178569826,0.263287185,0.008966114,0.02176784,0.046099225,0.050885358,0.026321268,0.013981691,1.486636596,1.082104607,0.984385606,0.098742895,0.022827523
2020/8/17,2.220173463,0.10339998,0.059263003,0.9807615,0.035404869,0.056047488,0.103433551,0.086826705,0.219248649,0.027763543,0.057782928,0.094119946,0.074387928,0.04317353,0.015479478,2.350818836,1.826562147,2.167817458,0.078615643,0.054356657
2020/8/18,0.126470946,-0.012362077,0.033525228,0.395081757,0.012746192,-0.022252155,-0.024068763,-0.165507794,-0.233243429,0.004972921,0.024449112,0.045430922,0.034767724,0.033403791,0.008782843,-0.051289388,0.66499798,0.961181852,-0.071942619,0.022062048
2020/8/19,-1.576443576,-0.140551955,0.007987502,-0.600775003,-0.049617199,-0.102501402,-0.121072291,-0.170563205,-0.36350634,0.000693861,0.009712504,0.003570466,-0.014244115,-0.053688162,-0.066133281,-1.497644884,-1.813473033,-2.079688068,-0.130095169,0.003418062
2020/8/20,-1.245422982,-0.119354986,-0.022061616,-0.88772984,-0.058802666,-0.138908033,-0.151976127,-0.180792205,-0.301256276,0.000346928,-0.004100437,-0.040530884,-0.026450341,-0.019106047,-0.038098688,-1.297788941,-1.087399048,-1.445263283,-0.144357066,-0.01009362
2020/8/21,0.826390194,-0.02847404,-0.084020234,0.233404076,-0.001362547,0.009697821,0.027939769,0.116948122,0.467366298,0.00098296,-0.03339835,-0.019871204,0.012824922,0.009504824,-0.015491867,0.848202402,0.760707242,0.601474341,0.071649612,-0.017305095
2020/8/24,0.757653568,0.062878627,0.061334909,0.215307995,-0.006007676,-0.022427754,0.00818091,-0.097462734,-0.121105633,0.01786657,0.005721176,0.002314575,-0.016717754,-0.053171933,-0.082671834,0.78421764,0.677614039,0.825182638,-0.042790237,0.006944604
2020/8/25,-0.039187739,-0.135581093,-0.054424414,-0.134352146,-0.065159331,-0.205286759,-0.207602833,-0.324812964,-0.360204662,-0.000635913,-0.041449166,-0.080656036,-0.089872952,-0.150041639,-0.161241511,0.128296754,-0.544432534,-0.550861368,-0.216876579,-0.038833665
2020/8/26,-1.353503931,-0.11998214,-0.091241284,-0.984864579,-0.01995721,-0.03189981,-0.004801252,-0.050171087,-0.099319486,0.003699882,-0.038226795,-0.074426605,-0.038701052,-0.016690776,0.006664305,-1.172219192,-1.904070498,-2.435715773,-0.034502553,-0.030031635
2020/8/27,0.603532699,-0.089561906,-0.016843571,0.143683149,-0.034591136,-0.046761554,-0.084377265,-0.020162771,-0.03448264,0.000173426,-0.04817986,-0.069996991,-0.056219108,0.016392777,-0.00198841,0.535788406,0.810811896,1.077383366,-0.040679917,-0.035011797
2020/8/28,2.219327501,-0.088289494,-0.065706589,0.662399465,-0.03175052,-0.056927797,-0.079936004,-0.17807016,-0.231902319,5.78E-05,-0.045933432,-0.064397962,-0.037452898,-0.032880426,0.026817201,2.386638421,1.708800243,1.278893896,-0.102376118,-0.033099073
2020/8/31,-0.520422781,0.094772465,-0.008456745,0.177513551,0.031574507,0.119294051,0.091847453,0.364313994,0.643759235,0.02497322,-0.001405668,0.000857847,-0.001713862,-0.007771558,-0.03046348,-0.579033121,-0.340394359,0.267380763,0.201027474,0.007488537
2020/9/1,0.560623876,0.063312574,0.021395694,0.331297931,0.006697388,-0.021945897,-0.018692498,-0.101909236,-0.352941244,0.005490425,-0.002108532,0.015642961,0.019757361,-0.009326595,-0.006825469,0.537911999,0.63023501,0.482297607,-0.059867072,0.004118387
2020/9/2,0.053517393,-0.141154378,-0.048997977,0.322761398,-0.02951614,-0.114943009,-0.197567997,-0.320174674,-0.350104951,0.006125822,-0.021464228,-0.022905786,-0.01713553,-0.046787767,-0.044556693,0.036444763,0.105775165,0.189245261,-0.184121431,-0.012942969
2020/9/3,-0.6196885,-0.114124405,-0.022410056,-0.300214313,-0.031447692,-0.083663968,-0.11950364,-0.021240557,-0.147222241,0.001097957,-0.029526409,-0.043803474,-0.055223947,-0.107316055,-0.113081418,-0.553105388,-0.823311102,-1.138016988,-0.060921809,-0.024338071
2020/9/4,-0.895030489,-0.066092648,-0.02067791,-0.268945494,-0.013153862,-0.032812262,-0.051621491,-0.025409586,-0.204240167,0.002947117,-0.008979545,-0.016408258,-0.014051781,0.034504598,0.097382725,-0.973121727,-0.655563663,-0.1078644,-0.039326398,-0.005296826
2020/9/7,-2.113570186,-0.121945431,0.013563928,-1.23375447,-0.026435294,-0.079098126,-0.127767412,-0.11301386,-0.526975928,0.020975918,-0.005842638,-0.014946589,-0.01576879,-0.056533881,-0.065611575,-2.114185952,-2.111689822,-1.73919895,-0.111054398,0
2020/9/8,0.57988377,-0.010392117,-0.021576049,-0.151927077,-0.006082967,0.025010725,0.03840282,0.143965593,0.182610195,-0.001097683,-0.00064922,-0.00454525,-0.006670631,-0.045865568,-0.047034562,0.535869128,0.714414883,0.650288184,0.06566291,-0.0026218
2020/9/9,-2.426959823,0.140908773,0.011098648,-1.121524119,0.061205817,0.182329256,0.17545471,0.281059589,0.516122878,0.007914958,0.014878054,0.019949505,0.036595617,0.033171047,0.054594381,-2.338977248,-2.695355687,-3.174455307,0.202378324,0.014768077
2020/9/10,-0.483567184,0.141075575,0.011377655,-0.49704755,0.060485972,0.167487785,0.10367786,0.041646581,-0.238451782,0.006643417,0.031374501,0.043829662,0.050729263,0.040796906,0.019856346,-0.056956036,-1.790056718,-3.543559223,0.067242495,0.026107817
2020/9/11,1.046201747,-0.056975695,0.021127526,0.394833474,0.019095813,-0.086256538,-0.067579152,-0.296999386,-0.1984791,0.009531225,0.025686575,0.032756899,0.025851665,-0.042538039,-0.040242813,0.988767404,1.225201801,1.630556105,-0.129555929,0.020164094
2020/9/14,0.540068919,-0.113443143,0.026838057,0.217635142,-0.017232541,-0.047133029,-0.091831141,-0.102995373,-0.250945987,0.029226306,0.023193076,0.01977889,0.02446468,0.030598218,-0.02384324,0.51365136,0.622233925,1.57665772,-0.076065984,0.024544969
2020/9/15,0.749290414,0.065054783,0.012379163,-0.000989727,0.061750248,0.175250415,0.174480762,0.222692129,0.334601319,0.014608883,0.022647192,0.036422283,0.042398247,0.037671008,0.054481068,0.804805245,0.576868254,0.485184873,0.170793882,0.023469711
2020/9/16,-0.6320195,0.06329203,0.036404797,-0.342228864,0.053905183,0.049158262,0.022190378,-0.063338588,-0.266242537,0.013798471,0.035287035,0.037770578,0.076436708,0.124970439,0.140217741,-0.663843778,-0.532954554,-0.997942945,-0.007744621,0.032176425
2020/9/17,-0.349841523,-0.027509929,0.042382157,-0.239869745,0.03022018,0.009767265,-0.015318529,-0.07628363,-0.174378424,0.01345021,0.019933113,0.028027386,0.012927757,0.004162153,0.011337113,-0.529145449,0.207506143,0.179672083,-0.027229292,0.018647775
2020/9/18,2.095375216,-0.009224616,0.025966962,0.48705972,0.008976644,0.056811347,0.093275368,0.039951238,-0.294307374,0.010908789,0.016904664,0.015723191,-0.008791639,-0.027228377,-0.026486081,2.252988108,1.609050864,1.532783356,0.021970945,0.012821294
2020/9/21,-0.817595475,0.084123753,0.023554424,-0.231493075,0.042093586,0.11659354,0.142802937,0.173796904,0.148699494,0.028682945,0.033209621,0.054216327,0.053467371,0.022320309,0.029126287,-0.963895821,-0.363311104,-0.037193169,0.12150955,0.035841605
2020/9/22,-1.227676543,0.114518367,0.027352496,-0.462267508,0.018934144,0.059923134,0.056454097,0.114479246,0.178676776,0.006115735,0.023913785,0.026287721,0.0247006,0.000501468,-0.003223373,-1.186574723,-1.354535765,-1.608340513,0.073675488,0.017994476
2020/9/23,0.398325922,0.032095047,0.022312192,0.007814598,0.001917802,-0.024061841,0.032483761,-0.056662881,0.002273934,0.010269191,0.009768308,0.02185033,-0.012014824,-0.096231236,-0.064093472,0.357363132,0.524968185,0.692342194,-0.017333304,0.009075699
2020/9/24,-2.013490103,0.00556413,0.002348128,-1.164200966,-0.000804224,-0.016282793,-0.007079745,0.012879757,0.127337435,0.007787632,0.011710032,0.019026775,0.011873783,-0.024746064,-0.038599017,-1.91864403,-2.305901773,-2.736626026,0.007731873,0.010836469
2020/9/25,0.084917601,-0.045498531,-0.049533153,-0.267291075,-0.00748553,-0.088678406,-0.063371134,-0.171687922,-0.406390918,0.003864672,-0.013543197,0.015550675,0.026784073,-0.005121143,0.00645358,0.152439181,-0.124082435,-0.610670757,-0.111982692,-0.001120893
2020/9/28,-0.031529047,-0.050565375,0.024387311,-0.325550042,0.010704584,0.026954001,-0.024467825,0.120446266,0.194965495,0.003056474,-0.005665175,0.005785529,0.021980891,0.006581496,-0.014207366,0.260105992,-0.936702367,-1.266427173,0.055752753,0.000373575
2020/9/29,0.360380989,-0.011971111,0.001733537,0.939820626,-0.011322135,0.00422344,-0.034720027,-0.055755288,-0.193944499,0.006920108,0.006582767,0.032548006,0.037164699,0.009042681,0.02104496,0.21586638,0.814141781,1.078760618,-0.03753055,0.012381304
2020/9/30,-0.213915226,-0.076311957,0.009003054,0.363694072,0.007177685,-0.064360131,-0.090549417,-0.088559392,-0.163113069,0.021739168,0.005233495,0.014734873,-0.02524173,-0.023307916,-0.012322972,-0.095910115,-0.582238473,-0.058495415,-0.064932278,0.010458772
2020/10/9,2.195492336,-0.109137548,0.047806947,0.979448371,-0.009218951,-0.078210422,-0.128560701,-0.199103612,-0.452088987,0.096507846,0.103153798,0.106648672,0.091785397,0.031000726,0.050966342,2.043553997,2.672046504,3.101119518,-0.131703366,0.099774786
2020/10/12,2.996824,-0.081199436,-0.002570841,1.350395762,0.008230045,0.015844868,0.028293973,0.065367888,0.139995332,0.020674114,0.027059048,0.033717407,0.063713637,0.11236294,0.111775639,3.033802954,2.881499414,3.135431913,0.040041047,0.029320088
2020/10/13,0.289858446,0.007672458,0.032862895,0.39006716,0.025925603,0.013281375,0.048825575,0.035560568,-0.141737203,0.008751576,0.014549734,0.013663254,0.015313776,-0.004820911,0.019684108,0.332628553,0.156282295,0.250072649,0.017923458,0.012257534
2020/10/14,-0.661713656,-0.061218387,0.012291601,-0.103749224,0.008474671,-0.026321024,-0.058128042,-0.079907394,-0.066441745,0.011859651,0.009698412,0.010246041,0.003318267,-0.032643157,0.009463719,-0.663309914,-0.656720831,-0.925194111,-0.042560585,0.009591677
2020/10/15,-0.311742245,-0.072274635,0.016703351,-0.063605277,-0.005690537,0.009173088,-0.000762971,-0.053092727,-0.170862928,0.010764523,0.01023622,0.016623,0.025549807,0.030996007,0.037743762,-0.174034165,-0.74263553,-0.883765269,-0.027739755,0.012574548
2020/10/16,-0.228703504,-0.02560707,0.029993984,0.018238785,-0.000742286,-0.005003044,0.020541678,0.004230336,-0.169505111,0.004719764,0.030759385,0.03359196,0.028054957,-0.002410612,-0.001719864,-0.147124156,-0.485424179,-0.295342201,-0.008542338,0.022055968
2020/10/19,-0.836823782,0.077624979,0.03635052,-0.420229637,0.032660838,0.111085036,0.093005352,0.225406926,0.257464158,0.032000792,0.046905755,0.048137326,0.051356494,0.008387121,0.009566909,-0.755228442,-1.09448403,-0.695479285,0.133841393,0.041705349
2020/10/20,0.851505078,0.044240646,0.026904123,0.43805363,0.034938159,0.031414379,0.040157394,0.044377048,0.003592062,0.008457934,0.022769038,0.039434551,0.033904405,0.041681,0.037457853,0.798641502,1.019003239,0.948163115,0.035760315,0.021828946
2020/10/21,-0.28358719,0.041401793,0.038950263,-0.023116262,0.017308439,0.080949891,0.065866849,0.070453476,0.128779626,0.00546555,0.02588514,0.04062264,0.046579088,0.045579012,0.04474994,-0.013326471,-1.138079032,-1.564139688,0.062482572,0.023154925
2020/10/22,-0.359231844,0.140071152,0.034249498,0.386445636,0.058962118,0.106914815,0.14903985,0.150142735,0.371433931,0.00885946,0.028998919,0.053439691,0.088430675,0.117959733,0.13832447,-0.30971065,-0.517619437,-0.635141755,0.132564103,0.031025739
2020/10/23,-1.34015831,-0.001459205,0.030334443,-0.826632388,0.02050722,0.028970932,-0.057539082,-0.082265278,-0.217781952,0.004832004,0.028990512,0.048100096,0.041410823,0.038789137,0.035444944,-1.245219611,-1.644433043,-1.926784006,-0.038575612,0.025164018
2020/10/26,-0.436380671,0.007504593,0.051675553,0.101621168,0.003520096,0.001483737,0.011701668,-0.018717519,0.027186742,0.02392877,0.041187933,0.037760454,0.046308,-0.012724316,-0.003001836,-0.577562122,0.017950312,0.108288564,-0.001268232,0.034146375
2020/10/27,0.157307797,0.024596541,0.005571614,0.466661493,0.023034204,0.077390561,0.121917117,0.197864961,0.39078391,0.000230029,0.010642106,0.018772978,0.016058604,0.008166644,0.007290392,0.171453753,0.11205466,0.511641612,0.126039737,0.008826111
2020/10/28,0.710385867,0.024382099,-0.004902747,-0.022361408,0.004630476,0.022060603,-0.013731111,-0.060197498,-0.139870281,0.005290661,0.008706251,0.018969662,0.019975585,0.017985188,0.01484773,0.808477181,0.396332534,0.043267994,-0.023221952,0.009994955
2020/10/29,0.608886582,-0.000312515,0.013817511,0.181588134,0.007161471,0.004743169,0.021271535,0.040155838,0.064470266,0.003795274,0.016067546,0.01090924,0.005571273,-0.000550979,0.005037832,0.752500627,0.147209447,-0.159859599,0.022563708,0.01047239
2020/10/30,-1.784244828,0.019115549,0.016211049,-0.996626764,0.002592761,0.016481731,0.059886502,0.035753194,0.108610101,0.006497722,0.003492384,0.002051514,-0.060005873,-0.025846071,-0.005305534,-1.625545856,-2.297498944,-2.45078847,0.031123654,0.001222537
2020/11/2,0.537074173,0.078634775,-0.004288826,-0.335990479,0.032779053,0.062715102,0.078068616,0.099052008,0.199506524,0.028116634,0.024445832,0.028770643,0.04799573,0.093490768,0.127982713,0.543039134,0.51763891,0.040390665,0.077543733,0.028915299
2020/11/3,1.29659478,0.040431267,0.02021962,0.306872053,0.026165281,0.072272655,0.085125848,0.057308103,0.088324483,0.007530151,0.013482207,0.00995428,0.020681146,0.052307931,0.054382007,1.201684542,1.60589357,2.053907866,0.058986386,0.012062271
2020/11/4,0.54886441,0.027463425,0.013644092,0.079812235,0.013079218,0.02385643,0.040923591,0.091880344,0.17375359,0.008851572,0.017078741,0.03071015,0.052447495,0.05528234,0.044295106,0.755523614,-0.121914183,-0.224033576,0.05461605,0.018808498
2020/11/5,1.579299382,0.030159873,0.020212774,0.800190588,-0.003269377,-0.012014145,-0.006934352,-0.040085852,-0.241413359,0.007126609,0.012780019,0.033400785,0.028215266,0.095103091,0.102079611,1.484430837,1.88992483,1.843406578,-0.032077689,0.01683947
2020/11/6,-0.177928655,-0.118107883,0.023994339,-0.413655679,-0.015422093,-0.082925316,-0.053205903,-0.141945237,-0.173580328,0.005631918,0.009181109,0.018344304,0.028443155,0.029373021,-0.00032051,0.012405039,-0.79866764,-0.981313036,-0.086330519,0.010622483
2020/11/9,1.946507622,-0.053554895,0.009183564,0.877205874,-0.001604145,-0.058232148,-0.055566504,-0.145088395,-0.339876506,0.024250365,0.01497833,0.009145482,0.020277079,0.054384059,0.068108538,1.957376662,1.910778718,2.44176029,-0.088574279,0.018162516
2020/11/10,-0.599266827,-0.037284598,-0.008514887,-0.346714201,-0.006293286,-0.010195082,0.03932072,0.022362973,0.065310928,-0.00867516,-0.017713651,-0.034479812,-0.007873455,0.028899224,0.036193066,-0.551539275,-0.756274407,-1.057981255,0.01314715,-0.016194624
2020/11/11,-1.045172009,-0.017190652,-0.083709022,-0.179605053,0.002838327,0.012330193,0.026242388,0.063107181,-0.012420897,-0.066706848,-0.039567496,-0.028443159,-0.017445556,-0.028691283,-0.026414581,-0.988670365,-1.231425539,-1.70750142,0.026652645,-0.04551161
2020/11/12,0.132887797,-0.039597399,-0.027183661,-0.088906343,-0.004750978,-0.041372181,-0.04016947,-0.11430212,-0.044884855,-0.01253385,-0.062677809,-0.087553852,-0.083376012,-0.122534462,-0.134830021,0.072680409,0.331844466,0.190450371,-0.055401027,-0.052545481
2020/11/13,-0.837938846,-0.111125126,-0.087980886,-0.610628089,-0.037269181,-0.085031896,-0.035752947,-0.039868117,-0.354960626,-0.028923472,-0.104958468,-0.158946151,-0.171610943,-0.250666771,-0.246132434,-1.051483937,-0.134966485,0.149322499,-0.06791745,-0.094780432
2020/11/16,1.044807512,0.054737308,-0.07489701,0.241119573,-0.004629521,0.044569945,0.003033961,0.056908417,0.137901172,-0.003566151,-0.035668499,-0.03849653,-0.027327184,-0.056611893,-0.074370197,0.974299954,1.27479598,0.918570231,0.035913275,-0.025699596
2020/11/17,-0.332046817,-0.046675967,-0.078245951,-0.590858733,0.001728435,-0.052083859,-0.019136713,-0.002284662,0.019975184,-0.017026103,-0.036596129,-0.052050504,-0.045447409,-0.056794343,-0.070618477,-0.191379926,-0.789532971,-0.979385832,-0.013756785,-0.033636273
2020/11/18,-0.033687199,-0.127831867,-0.055407108,0.137539857,-0.046852112,-0.073952513,-0.113850221,-0.152053717,-0.128696727,-0.021804027,-0.071496253,-0.096980753,-0.069787104,-0.096349454,-0.09959037,-0.063626888,0.064273918,0.006007432,-0.10113835,-0.059788361
2020/11/19,0.640846604,-0.10223966,-0.076897628,0.066923686,-0.077073576,-0.138926919,-0.115265256,-0.171192974,-0.195617026,-0.018126033,-0.096061014,-0.118920515,-0.073528855,-0.06511492,-0.08325375,0.742435367,0.308881217,0.543740219,-0.1341017,-0.072715882
2020/11/20,0.467155323,-0.049524808,-0.088925379,0.117701444,-0.04703384,-0.009576037,0.02631993,0.031908682,0.061169108,-0.021755183,-0.089520252,-0.119162664,-0.106702398,-0.132525121,-0.164764749,0.310453203,0.980813162,0.708530121,0.003931674,-0.073888317
2020/11/23,1.138202309,0.180303114,-0.06566183,0.796767794,0.04773615,0.179939671,0.140511443,0.27780039,0.365082366,0.027574074,0.018028045,0.027888133,0.042119423,0.080183991,0.084968309,1.248948018,0.777593236,0.615675843,0.184176543,0.0251278
2020/11/24,-0.46227673,-0.015250654,0.006105577,0.207192316,0.011063075,-0.017694449,-0.015473694,-0.056043565,0.109143913,0.007654156,0.019697755,0.017261666,0.008581538,-0.006785549,-0.010706172,-0.614218428,0.034883738,0.00411151,-0.014731186,0.01429418
2020/11/25,-1.431129412,0.089898557,0.008737724,-0.406522098,0.020146165,0.083796262,0.019505711,0.121596092,0.223559699,0.00673284,0.009550181,0.014038407,0.03299579,0.059666621,0.069893497,-1.278284087,-1.92768763,-1.705692485,0.080490017,0.011359049
2020/11/26,0.079434145,0.009707213,0.027555029,-0.223550567,0.032993513,0.029491051,0.054885607,-0.012319112,0.057841466,-0.000690501,0.00561087,0.031192081,0.031184006,0.057772281,0.057155424,0.18105769,-0.252938149,-0.727588426,0.022021927,0.009971366
2020/11/27,1.017025938,-0.016490223,0.015509432,0.277430717,0.013464819,-0.003855841,0.002392633,-0.026804882,-0.099834291,0.015709012,0.021956692,0.016697648,0,0.055931444,0.050244397,1.243473238,0.273237588,-0.021242824,-0.012184794,0.018767758
2020/11/30,-0.428298357,0.265661641,0.048928308,8.14E-05,0.119746648,0.245952842,0.274796135,0.316995605,0.458187133,0.045105973,0.071087389,0.110427449,0.150707296,0.182051928,0.18175578,-0.411846373,-0.482834916,-0.292304462,0.255187916,0.074577178
2020/12/1,2.042353062,-0.055438115,0.027417787,0.717472356,0.050148317,-0.043081129,-0.047894978,-0.072691186,-0.122367583,0.026855858,0.076480537,0.068112226,0.067978779,0.11370091,0.122719911,2.154051894,1.671766089,1.372186214,-0.035202114,0.058914147
2020/12/2,0.030736315,-0.111927317,0.068022226,-0.001536249,-0.025955546,-0.066129618,-0.099795053,-0.116342527,-0.108113971,0.016787591,0.024666185,0.015109016,0.015836758,0.009405945,0.015742871,0.000915711,0.13014004,0.33488647,-0.07963897,0.019750705
2020/12/3,-0.131844625,0.019866027,0.02828606,-0.47150093,-0.015108693,-0.02908785,-0.005128785,0.004743178,0.124518171,0.014830382,0.017068237,0.020577278,0.015976049,0.023762784,0.039511598,-0.199015434,0.091712808,-0.354366398,-0.001445849,0.017032284
2020/12/4,0.220316921,0.119902327,-0.002738389,-0.074794498,0.025102724,0.069037078,0.084512723,0.107887171,0.312978096,0.013448817,0.009959259,0.018465562,0.016162533,0.05946787,0.060207306,0.175121503,0.370348416,0.518286863,0.088619796,0.013942808
2020/12/7,-0.805986599,-0.004530004,0.045939137,-0.208914687,0.02996772,0.013501798,0.031505362,-0.019671038,0.022086551,0.033157794,0.043116604,0.04078731,0.038935014,0.068079984,0.037867665,-0.862256646,-0.619549032,-0.201989749,0.009931557,0.039587797
2020/12/8,-0.192615698,0.125231653,-0.000502752,-0.199141084,0.048081932,0.096927453,0.05798421,0.133945335,0.37939803,0.01131702,0.017594323,0.006669742,-0.004298188,-0.008941282,-0.001015838,-0.246035874,-0.016047486,0.020347536,0.109597385,0.01223332
2020/12/9,-1.450681288,0.054190507,0.036756963,-0.361389624,0.026986878,0.014492505,-0.026938887,-0.019049547,0.110512078,0.016715127,0.031309159,0.027629947,0.014501105,0.009891241,0.030742778,-1.340950657,-1.812529892,-1.957946487,0.007875639,0.024729557
2020/12/10,0.013543658,0.078019095,0.009325467,-0.237813038,0.056546279,0.057074452,0.039575333,0.067165444,0.114437913,0.021019636,0.038451962,0.045519169,0.032303967,0.042358298,0.079051468,-0.043978,0.20412953,0.04051334,0.061557402,0.03381529
2020/12/11,-1.197652373,-0.141374029,0.014182322,-0.699618286,-0.004432496,-0.07725778,-0.097095738,-0.193697033,-0.281637913,0.00964633,0.016826347,0.002304988,-0.004060298,0.007489451,0.076906151,-1.030167867,-1.751058956,-1.619217248,-0.112044852,0.011267953
2020/12/14,0.895540747,-0.001404299,0.033831766,0.049484002,0.010773905,0.044544826,0.060212444,0.038514631,0.033769205,0.031921679,0.029185844,0.015783793,0.03172827,0.026610523,0.052618883,0.924528183,0.798632466,1.209204506,0.035425439,0.02795413
2020/12/15,0.184285267,0.11307369,0.006194812,-0.543365948,0.053371253,0.081244808,0.054181868,0.123175382,0.044585781,0.011708533,0.03342228,0.045089435,0.051919683,0.072473172,0.01840159,0.208006946,0.10487908,0.299337851,0.081407569,0.029433954
2020/12/16,0.025945674,0.047121436,0.069924489,-0.175813338,0.068232004,0.106406926,0.057060826,0.033600963,0.014527329,0.020602311,0.03701006,0.036455905,0.042787923,0.075213771,0.055887879,0.177286607,-0.481147649,-0.805587445,0.060975976,0.032346577
2020/12/17,1.259877403,-0.052499817,0.023868132,0.4988116,0.013526425,-0.008203688,-0.004825023,0.012813174,-0.014525219,0.023811136,0.025183304,0.0020524,-0.011081435,-0.049888859,-0.038694596,1.284075652,1.178203247,0.832862322,0.004022562,0.017787519
2020/12/18,-0.330769322,0.029303116,0.004293008,0.333237875,0.009221315,-0.009148747,-0.033021029,-0.017121955,0.249742733,0.015028994,0.014601565,0.013515529,0.005706392,0.055249197,0.062969707,-0.348992036,-0.269195842,-0.370665663,0.007504479,0.015129974
2020/12/21,1.110679487,0.147044005,0.043597253,0.809753595,0.072841674,0.146983648,0.134279473,0.162866059,0.229317941,0.033896186,0.058880803,0.05330405,0.058946971,0.024918181,0.100336444,0.937442037,1.695519554,1.797923986,0.136991482,0.049098629
2020/12/22,-1.785917458,0.210102666,0.086487788,-0.589850337,0.073218628,0.134743563,0.217555813,0.256634967,0.464959549,0.01662701,0.04441624,0.067832661,0.063860873,0.155650011,0.173962202,-1.626104781,-2.321416094,-2.116373446,0.190938199,0.042336733
2020/12/23,0.868491582,0.047045891,0.046714272,0.200658057,0.034127326,0.050092946,0.017443178,-0.017470665,0.051888126,0.018802596,0.048203469,0.064687289,0.030238018,0.084519332,0.109786342,0.85302596,0.920685473,0.782805184,0.020463553,0.041417288
